player_id,player_name,player_name_norm,team,season,date_of_injury,injury_type,required_surgery,games_missed,notes
,Louis Amundson,louis amundson,Knicks,2015-16,2015-10-28,back,0,3,placed on IL with sore lower back
,Louis Amundson,louis amundson,Knicks,2015-16,2015-11-29,other,0,2,placed on IL
,Louis Amundson,louis amundson,Knicks,2015-16,2015-12-27,back,0,4,placed on IL with back spasms
,Louis Amundson,louis amundson,Knicks,2015-16,2016-02-22,other,0,9,placed on IL
1629663,Louis King,louis king,Kings,2021-22,2021-10-20,other,0,1,placed on IL
1629663,Louis King,louis king,Kings,2021-22,2021-10-24,other,0,12,placed on IL
1629663,Louis King,louis king,Kings,2021-22,2021-12-08,other,0,2,placed on IL
1629663,Louis King,louis king,Kings,2021-22,2021-12-15,other,0,4,placed on IL
1629663,Louis King,louis king,Kings,2021-22,2021-12-16,other,0,4,placed on IL with NBA health and safety protocols
,Louis Williams,louis williams,76ers,2005-06,2005-11-26,other,0,1,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2005-11-30,other,0,1,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2005-12-03,other,0,2,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2005-12-27,other,0,3,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2006-01-06,other,0,1,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2006-01-07,other,0,1,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2006-01-20,other,0,2,placed on IL
,Louis Williams,louis williams,76ers,2005-06,2006-04-04,other,0,2,placed on IL
,Louis Williams,louis williams,76ers,2007-08,2007-12-10,foot,0,1,placed on IL with toe injury
,Louis Williams,louis williams,76ers,2007-08,2007-12-21,foot,0,0,placed on IL with toe injury
,Louis Williams,louis williams,76ers,2009-10,2009-12-05,surgery,1,6,placed on IL recovering from surgery to repair fractured jaw
,Louis Williams,louis williams,76ers,2010-11,2011-04-05,leg-soft-tissue,0,382,placed on IL with strained right hamstring (out for season)
,Louis Williams,louis williams,Hawks,2012-13,2013-01-19,knee,0,120,placed on IL with torn ACL in right knee (out for season)
,Louis Williams,louis williams,Hawks,2013-14,2013-10-30,knee,1,6,placed on IL recovering from surgery on right knee
,Louis Williams,louis williams,Hawks,2013-14,2013-11-16,other,0,1,placed on IL
,Louis Williams,louis williams,Hawks,2013-14,2013-11-22,other,0,0,placed on IL
,Louis Williams,louis williams,Hawks,2013-14,2013-11-27,other,0,1,placed on IL
,Louis Williams,louis williams,Raptors,2014-15,2015-02-21,ankle,0,1,placed on IL with ankle injury
,Louis Williams,louis williams,Lakers,2015-16,2016-01-28,illness,0,0,placed on IL with illness
,Louis Williams,louis williams,Lakers,2015-16,2016-03-02,leg-soft-tissue,0,4,placed on IL with strained left hamstring
,Louis Williams,louis williams,Clippers,2018-19,2018-12-13,leg-soft-tissue,0,3,placed on IL with left hamstring injury
,Louis Williams,louis williams,Clippers,2018-19,2019-01-18,leg-soft-tissue,0,1,placed on IL with right hamstring injury
,Louis Williams,louis williams,Clippers,2020-21,2020-07-30,other,0,2,placed on IL with quarantine for leaving bubble
,Louis Williams,louis williams,Hawks,2020-21,2021-03-25,other,0,2,placed on IL with NBA health and safety protocols
,Louis Williams,louis williams,Hawks,2020-21,2021-04-26,illness,0,0,placed on IL with flu
,Louis Williams,louis williams,Hawks,2021-22,2021-10-27,ankle,0,0,placed on IL with sore right ankle
,Louis Williams,louis williams,Hawks,2021-22,2021-12-22,other,0,3,placed on IL with NBA health and safety protocols
,Louis Williams,louis williams,Hawks,2021-22,2022-02-03,back,0,0,placed on IL with lower back spasms
,Louis Williams,louis williams,Hawks,2021-22,2022-02-06,leg-soft-tissue,0,2,placed on IL with left hamstring injury
,Louis Williams,louis williams,Hawks,2021-22,2022-02-25,hip,0,2,placed on IL with left hip injury
,Louis Williams,louis williams,Hawks,2021-22,2022-03-31,ankle,0,1,placed on IL with right ankle injury
,Louis Williams,louis williams,Hawks,2021-22,2022-04-06,back,0,0,placed on IL with lower back injury (out for season)
919,Loy Vaught,loy vaught,Wizards,2001-02,2001-10-29,back,0,0,placed on IL with lower back spasms
26,Luc Longley,luc longley,Knicks,2000-01,2000-10-30,knee,0,10,"placed on IR with chondromalacia, right knee"
26,Luc Longley,luc longley,Knicks,2000-01,2001-03-06,ankle,0,47,placed on IR with sprained left ankle / sore back
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2009-10,2009-11-18,foot,0,1,placed on IL with sprained left foot
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2009-10,2009-11-23,foot,0,4,placed on IL with sprained left foot
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2011-12,2011-12-26,knee,0,3,placed on IL with patellar tendinitis in right knee
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2011-12,2012-01-10,knee,0,1,placed on IL with right knee tendinitis
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2011-12,2012-01-16,knee,0,2,placed on IL with right knee tendinitis
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2011-12,2012-04-07,knee,0,1,placed on IL with right knee injury
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2011-12,2012-04-23,knee,0,89,placed on IL with sore right knee (out for season)
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2012-13,2012-11-02,knee,1,12,placed on IL recovering from surgery on right knee
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2012-13,2013-03-12,foot,0,6,placed on IL with turf toe
201601,Luc Mbah a Moute,luc mbah a moute,Bucks,2012-13,2013-04-01,illness,0,1,placed on IL with illness
201601,Luc Mbah a Moute,luc mbah a moute,Timberwolves,2013-14,2014-01-08,leg-soft-tissue,0,1,placed on IL with strained left groin
201601,Luc Mbah a Moute,luc mbah a moute,Rockets,2017-18,2017-11-16,illness,0,1,placed on IL with illness
201601,Luc Mbah a Moute,luc mbah a moute,Rockets,2017-18,2017-12-15,shoulder,0,12,placed on IL with dislocated right shoulder
201601,Luc Mbah a Moute,luc mbah a moute,Rockets,2017-18,2018-03-27,knee,0,1,placed on IL with sore left knee
201601,Luc Mbah a Moute,luc mbah a moute,Rockets,2017-18,2018-04-11,shoulder,0,7,placed on IL with dislocated right shoulder
201601,Luc Mbah a Moute,luc mbah a moute,Clippers,2018-19,2018-10-26,knee,0,65,placed on IL with sore left knee
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2009-10,2009-11-18,foot,0,1,placed on IL with sprained left foot
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2009-10,2009-11-23,foot,0,4,placed on IL with sprained left foot
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2011-12,2011-12-26,knee,0,3,placed on IL with patellar tendinitis in right knee
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2011-12,2012-01-10,knee,0,1,placed on IL with right knee tendinitis
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2011-12,2012-01-16,knee,0,2,placed on IL with right knee tendinitis
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2011-12,2012-04-07,knee,0,1,placed on IL with right knee injury
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2011-12,2012-04-23,knee,0,89,placed on IL with sore right knee (out for season)
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2012-13,2012-11-02,knee,1,12,placed on IL recovering from surgery on right knee
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2012-13,2013-03-12,foot,0,6,placed on IL with turf toe
,Luc Richard Mbah a Moute,luc richard mbah a moute,Bucks,2012-13,2013-04-01,illness,0,1,placed on IL with illness
,Luc Richard Mbah a Moute,luc richard mbah a moute,Timberwolves,2013-14,2014-01-08,leg-soft-tissue,0,1,placed on IL with strained left groin
,Luc Richard Mbah a Moute,luc richard mbah a moute,Rockets,2017-18,2017-11-16,illness,0,1,placed on IL with illness
,Luc Richard Mbah a Moute,luc richard mbah a moute,Rockets,2017-18,2017-12-15,shoulder,0,12,placed on IL with dislocated right shoulder
,Luc Richard Mbah a Moute,luc richard mbah a moute,Rockets,2017-18,2018-03-27,knee,0,1,placed on IL with sore left knee
,Luc Richard Mbah a Moute,luc richard mbah a moute,Rockets,2017-18,2018-04-11,shoulder,0,7,placed on IL with dislocated right shoulder
,Luc Richard Mbah a Moute,luc richard mbah a moute,Clippers,2018-19,2018-10-26,knee,0,65,placed on IL with sore left knee
,Luca Vildoza,luca vildoza,Knicks,2020-21,2021-05-07,other,0,0,placed on IL with NBA health and safety protocols (out for season)
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-11-01,other,0,0,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-11-07,other,0,2,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-11-24,other,0,1,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-11-28,other,0,1,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-12-02,other,0,4,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-12-14,other,0,0,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2014-12-17,other,0,26,placed on IL (not CBC)
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2015-01-10,other,0,17,placed on IL (not CBC)
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2015-03-06,other,0,13,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2014-15,2015-04-10,other,0,85,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2015-16,2015-10-28,other,0,4,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2015-16,2015-11-13,other,0,4,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2015-16,2015-12-07,ankle,0,1,placed on IL with ankle injury
203512,Lucas Nogueira,lucas nogueira,Raptors,2015-16,2016-04-16,other,0,9,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2015-16,2016-05-23,other,0,98,placed on IL (out for season)
203512,Lucas Nogueira,lucas nogueira,Raptors,2016-17,2017-01-18,head,0,2,placed on IL with concussion
203512,Lucas Nogueira,lucas nogueira,Raptors,2016-17,2017-05-01,other,0,2,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2016-17,2017-05-05,other,0,1,placed on IL
203512,Lucas Nogueira,lucas nogueira,Raptors,2017-18,2017-12-01,leg-soft-tissue,0,10,placed on IL with strained right calf
203512,Lucas Nogueira,lucas nogueira,Raptors,2017-18,2018-04-09,leg-soft-tissue,0,1,placed on IL with tightness in left hamstring
,Lucas Tischer,lucas tischer,Suns,2005-06,2005-10-31,other,0,0,placed on IL with visa problems
446,Lucious Harris,lucious harris,Nets,2001-02,2002-03-22,other,0,3,placed on IL with broken bone in face
446,Lucious Harris,lucious harris,Nets,2003-04,2003-10-27,back,0,12,placed on IL with sore lower back
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2020-08-13,knee,0,3,placed on IL with sprained right knee
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-03-28,head,0,5,placed on IL with concussion
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-04-14,shoulder,0,0,placed on IL with sore left shoulder
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-04-19,hip,0,2,placed on IL with strained right hip
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-04-25,hip,0,1,placed on IL with strained right hip
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-04-30,hip,0,1,placed on IL with strained right hip
1629652,Luguentz Dort,luguentz dort,Thunder,2020-21,2021-05-09,knee,0,89,placed on IL with patellar tendinitis in right knee (out for season)
1629652,Luguentz Dort,luguentz dort,Thunder,2021-22,2021-12-14,ankle,0,2,placed on IL with sprained left ankle
1629652,Luguentz Dort,luguentz dort,Thunder,2021-22,2022-01-02,knee,0,2,placed on IL with sore left knee
1629652,Luguentz Dort,luguentz dort,Thunder,2021-22,2022-02-05,other,0,1,placed on IL with facial injury
1629652,Luguentz Dort,luguentz dort,Thunder,2021-22,2022-02-14,shoulder,0,120,placed on IL with torn labrum in left shoulder (out for season)
1629652,Luguentz Dort,luguentz dort,Thunder,2022-23,2022-12-07,knee,0,1,placed on IL with bruised left knee
,Luigi Datome,luigi datome,Pistons,2014-15,2014-11-17,other,0,4,placed on IL
,Luigi Datome,luigi datome,Pistons,2014-15,2014-12-12,other,0,8,placed on IL
2784,Luis Flores,luis flores,Warriors,2004-05,2004-11-01,leg-soft-tissue,0,16,placed on IL with strained right hamstring
2784,Luis Flores,luis flores,Warriors,2004-05,2004-12-26,leg-soft-tissue,0,4,placed on IL with strained right hamstring
2784,Luis Flores,luis flores,Warriors,2004-05,2005-02-23,leg-soft-tissue,0,22,placed on IL with strained right hamstring
2784,Luis Flores,luis flores,Nuggets,2004-05,2005-03-03,leg-soft-tissue,0,19,placed on IL with strained right hamstring
1626242,Luis Montero,luis montero,Blazers,2015-16,2015-11-08,other,0,16,placed on IL
1626242,Luis Montero,luis montero,Blazers,2015-16,2015-12-20,other,0,0,placed on IL
1626242,Luis Montero,luis montero,Blazers,2015-16,2016-01-04,other,0,1,placed on IL
1626242,Luis Montero,luis montero,Blazers,2015-16,2016-01-08,other,0,12,placed on IL
1626242,Luis Montero,luis montero,Blazers,2015-16,2016-02-08,other,0,20,placed on IL
1626242,Luis Montero,luis montero,Pistons,2017-18,2017-10-18,other,0,8,placed on IL
1626242,Luis Montero,luis montero,Pistons,2017-18,2017-11-15,other,0,18,placed on IL
2449,Luis Scola,luis scola,Rockets,2010-11,2011-03-08,knee,0,5,placed on IL with left knee injury
2449,Luis Scola,luis scola,Raptors,2015-16,2016-04-10,rest,0,1,placed on IL for rest
1629029,Luka Doncic,luka doncic,Mavericks,2018-19,2018-12-02,hip,0,1,placed on IL with strained right hip
1629029,Luka Doncic,luka doncic,Mavericks,2018-19,2019-02-22,ankle,0,1,placed on IL with sore right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2018-19,2019-03-16,knee,0,1,placed on IL with bruised right knee
1629029,Luka Doncic,luka doncic,Mavericks,2018-19,2019-03-31,leg-soft-tissue,0,1,placed on IL with bruised right thigh
1629029,Luka Doncic,luka doncic,Mavericks,2018-19,2019-04-05,leg-soft-tissue,0,2,placed on IL with bruised right thigh
1629029,Luka Doncic,luka doncic,Mavericks,2019-20,2019-12-16,ankle,0,4,placed on IL with sprained right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2019-20,2020-01-31,ankle,0,5,placed on IL with sprained right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2019-20,2020-02-22,ankle,0,1,placed on IL with sore right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2019-20,2020-03-01,hand,0,0,placed on IL with sprained left thumb
1629029,Luka Doncic,luka doncic,Mavericks,2020-21,2021-03-03,back,0,3,placed on IL with tightness in lower back
1629029,Luka Doncic,luka doncic,Mavericks,2020-21,2021-03-26,back,0,1,placed on IL with tightness in lower back
1629029,Luka Doncic,luka doncic,Mavericks,2020-21,2021-03-27,illness,0,0,placed on IL with illness
1629029,Luka Doncic,luka doncic,Mavericks,2020-21,2021-04-29,other,0,0,placed on IL with left elbow injury
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2021-11-16,knee,0,3,"placed on IL with left ankle, knee injuries"
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2021-12-04,ankle,0,1,placed on IL with sore left ankle
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2021-12-11,ankle,0,8,placed on IL with sore left ankle
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2021-12-22,other,0,4,placed on IL with NBA health and safety protocols
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2022-01-07,ankle,0,1,placed on IL with sprained right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2022-03-05,foot,0,1,placed on IL with toe injury
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2022-03-22,ankle,0,1,placed on IL with sore right ankle
1629029,Luka Doncic,luka doncic,Mavericks,2021-22,2022-04-12,leg-soft-tissue,0,4,placed on IL with strained left calf
1629029,Luka Doncic,luka doncic,Mavericks,2022-23,2023-01-08,ankle,0,1,placed on IL with sore left ankle
1629029,Luka Doncic,luka doncic,Mavericks,2022-23,2023-01-15,ankle,0,1,placed on IL with sore left ankle
1629029,Luka Doncic,luka doncic,Mavericks,2022-23,2023-01-26,ankle,0,2,placed on IL with sprained left ankle
1629029,Luka Doncic,luka doncic,Mavericks,2022-23,2023-02-06,other,0,2,placed on IL with bruised right heel
1629029,Luka Doncic,luka doncic,Mavericks,2022-23,2023-03-10,leg-soft-tissue,0,5,placed on IL with strained left thigh
1630568,Luka Garza,luka garza,Pistons,2021-22,2022-01-18,other,0,2,placed on IL with NBA health and safety protocols
1630568,Luka Garza,luka garza,Pistons,2021-22,2022-03-31,ankle,0,0,placed on IL with sprained left ankle
1629677,Luka Samanic,luka samanic,Spurs,2020-21,2021-05-13,hand,0,0,placed on IL with fractured hand (out for season)
202337,Luke Babbitt,luke babbitt,Blazers,2010-11,2010-12-03,other,0,6,placed on IL
202337,Luke Babbitt,luke babbitt,Blazers,2010-11,2011-03-07,other,0,11,placed on IL
202337,Luke Babbitt,luke babbitt,Blazers,2010-11,2011-04-12,other,0,0,placed on IL
202337,Luke Babbitt,luke babbitt,Blazers,2010-11,2011-04-16,other,0,108,placed on IL
202337,Luke Babbitt,luke babbitt,Pelicans,2014-15,2014-11-08,hand,0,2,placed on IL with sprained left finger
202337,Luke Babbitt,luke babbitt,Hawks,2017-18,2017-11-22,back,0,3,placed on IL with lower back injury
202337,Luke Babbitt,luke babbitt,Hawks,2017-18,2018-01-08,other,0,2,placed on IL
202337,Luke Babbitt,luke babbitt,Heat,2017-18,2018-03-29,other,0,2,placed on IL
202337,Luke Babbitt,luke babbitt,Heat,2017-18,2018-04-09,other,0,1,placed on IL
202376,Luke Harangody,luke harangody,Celtics,2010-11,2010-10-26,other,0,1,placed on IL
202376,Luke Harangody,luke harangody,Cavaliers,2010-11,2011-02-25,other,0,1,placed on IL
202376,Luke Harangody,luke harangody,Cavaliers,2011-12,2012-01-27,other,0,3,placed on IL
202376,Luke Harangody,luke harangody,Cavaliers,2011-12,2012-03-07,other,0,15,placed on IL (F)
202376,Luke Harangody,luke harangody,Cavaliers,2011-12,2012-03-18,other,0,11,placed on IL (P)
202376,Luke Harangody,luke harangody,Cavaliers,2011-12,2012-04-15,other,0,1,placed on IL
202376,Luke Harangody,luke harangody,Cavaliers,2012-13,2012-10-30,other,0,3,placed on IL
202376,Luke Harangody,luke harangody,Cavaliers,2012-13,2012-11-11,knee,0,7,placed on IL with right knee injury
,Luke Jackson (Ryan),luke jackson (ryan),Cavaliers,2004-05,2004-11-12,knee,0,5,placed on IL with right knee patella tendinitis
,Luke Jackson (Ryan),luke jackson (ryan),Cavaliers,2004-05,2004-12-13,knee,0,4,placed on IL with right knee patella tendinitis
,Luke Jackson (Ryan),luke jackson (ryan),Cavaliers,2004-05,2005-01-05,back,0,188,placed on IL with back spasms
,Luke Jackson (Ryan),luke jackson (ryan),Cavaliers,2005-06,2006-02-06,hand,0,29,placed on IL with broken left wrist
1628379,Luke Kennard,luke kennard,Pistons,2017-18,2017-10-28,other,0,2,placed on IL
